Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
5347;Warburg;V_TE005;02.01.2003-14:00;02.01.2003-22:00;9;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.01.2003-00:00;03.01.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.01.2003-04:00;03.01.2003-11:00;8;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.01.2003-15:00;04.01.2003-01:00;11;;eor;                                                                                                                                         
5347;Warburg;V_TE005;04.01.2003-04:00;04.01.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.01.2003-06:00;04.01.2003-11:00;6;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.01.2003-21:00;05.01.2003-00:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.01.2003-04:00;05.01.2003-09:00;6;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.01.2003-11:00;05.01.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.01.2003-18:00;05.01.2003-22:00;5;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.01.2003-00:00;06.01.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.01.2003-05:00;06.01.2003-11:00;7;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.01.2003-13:00;06.01.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.01.2003-18:00;06.01.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.01.2003-20:00;06.01.2003-20:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.01.2003-23:00;07.01.2003-00:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.01.2003-02:00;07.01.2003-03:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.01.2003-06:00;07.01.2003-08:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.01.2003-11:00;07.01.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.01.2003-14:00;07.01.2003-17:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.01.2003-19:00;07.01.2003-19:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.01.2003-21:00;07.01.2003-22:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;08.01.2003-00:00;08.01.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;08.01.2003-08:00;08.01.2003-09:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;08.01.2003-14:00;08.01.2003-20:00;7;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.01.2003-06:00;09.01.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.01.2003-12:00;09.01.2003-12:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.01.2003-14:00;09.01.2003-16:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.01.2003-19:00;09.01.2003-20:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.01.2003-22:00;09.01.2003-22:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.01.2003-05:00;10.01.2003-05:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.01.2003-12:00;10.01.2003-14:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.01.2003-16:00;10.01.2003-19:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.01.2003-21:00;10.01.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.01.2003-04:00;11.01.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.01.2003-13:00;11.01.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.01.2003-15:00;11.01.2003-16:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.01.2003-19:00;11.01.2003-19:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.01.2003-21:00;11.01.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.01.2003-07:00;12.01.2003-08:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.01.2003-10:00;12.01.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.01.2003-12:00;12.01.2003-14:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.01.2003-17:00;12.01.2003-19:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;13.01.2003-11:00;13.01.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;13.01.2003-13:00;13.01.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;13.01.2003-15:00;13.01.2003-16:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;13.01.2003-22:00;13.01.2003-22:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.01.2003-03:00;14.01.2003-03:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.01.2003-06:00;14.01.2003-09:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.01.2003-13:00;14.01.2003-14:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.01.2003-16:00;14.01.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.01.2003-18:00;14.01.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.01.2003-21:00;14.01.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;15.01.2003-00:00;15.01.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;15.01.2003-04:00;15.01.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;15.01.2003-07:00;15.01.2003-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;15.01.2003-15:00;15.01.2003-16:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;16.01.2003-07:00;16.01.2003-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;16.01.2003-09:00;16.01.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;16.01.2003-11:00;16.01.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;16.01.2003-14:00;16.01.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;16.01.2003-16:00;16.01.2003-19:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.01.2003-05:00;17.01.2003-05:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.01.2003-07:00;17.01.2003-10:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.01.2003-12:00;17.01.2003-13:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.01.2003-15:00;17.01.2003-16:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.01.2003-19:00;17.01.2003-21:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;18.01.2003-08:00;18.01.2003-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;18.01.2003-10:00;18.01.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;18.01.2003-13:00;18.01.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;19.01.2003-09:00;19.01.2003-10:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;19.01.2003-12:00;19.01.2003-14:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;19.01.2003-17:00;19.01.2003-17:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;19.01.2003-20:00;19.01.2003-20:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;20.01.2003-06:00;20.01.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;20.01.2003-08:00;20.01.2003-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;20.01.2003-11:00;20.01.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;20.01.2003-16:00;20.01.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;20.01.2003-18:00;20.01.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;21.01.2003-09:00;21.01.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;21.01.2003-11:00;21.01.2003-13:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;21.01.2003-15:00;21.01.2003-19:00;5;;eor;                                                                                                                                          
5347;Warburg;V_TE005;22.01.2003-08:00;22.01.2003-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;22.01.2003-10:00;22.01.2003-13:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;22.01.2003-15:00;22.01.2003-15:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;23.01.2003-10:00;23.01.2003-11:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;23.01.2003-13:00;23.01.2003-15:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;23.01.2003-18:00;23.01.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.01.2003-09:00;24.01.2003-12:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.01.2003-15:00;24.01.2003-15:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.01.2003-17:00;24.01.2003-18:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;25.01.2003-10:00;25.01.2003-13:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;26.01.2003-09:00;26.01.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;26.01.2003-11:00;26.01.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;26.01.2003-16:00;26.01.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;27.01.2003-12:00;27.01.2003-12:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;27.01.2003-14:00;27.01.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;27.01.2003-16:00;27.01.2003-17:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;28.01.2003-11:00;28.01.2003-13:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;28.01.2003-16:00;28.01.2003-17:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;29.01.2003-08:00;29.01.2003-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;29.01.2003-10:00;29.01.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;29.01.2003-12:00;29.01.2003-12:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;30.01.2003-15:00;30.01.2003-16:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;31.01.2003-04:00;31.01.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;31.01.2003-14:00;31.01.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;31.01.2003-21:00;31.01.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;31.01.2003-23:00;31.01.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;01.02.2003-02:00;01.02.2003-02:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.02.2003-04:00;02.02.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.02.2003-13:00;02.02.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.02.2003-23:00;03.02.2003-00:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.02.2003-04:00;03.02.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.02.2003-21:00;03.02.2003-23:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.02.2003-03:00;04.02.2003-04:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.02.2003-22:00;04.02.2003-22:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.02.2003-01:00;05.02.2003-05:00;5;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.02.2003-20:00;05.02.2003-20:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.02.2003-01:00;06.02.2003-03:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.02.2003-06:00;06.02.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.02.2003-21:00;06.02.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.02.2003-23:00;06.02.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.02.2003-02:00;07.02.2003-05:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.02.2003-11:00;07.02.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.02.2003-14:00;07.02.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.02.2003-21:00;07.02.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.02.2003-23:00;07.02.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;08.02.2003-01:00;08.02.2003-05:00;5;;eor;                                                                                                                                          
5347;Warburg;V_TE005;08.02.2003-13:00;08.02.2003-14:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;08.02.2003-23:00;09.02.2003-01:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.02.2003-21:00;09.02.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.02.2003-01:00;10.02.2003-02:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.02.2003-19:00;10.02.2003-19:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.02.2003-23:00;11.02.2003-02:00;4;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.02.2003-04:00;11.02.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.02.2003-11:00;12.02.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.02.2003-14:00;12.02.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.02.2003-10:00;14.02.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.02.2003-01:00;17.02.2003-01:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.02.2003-09:00;17.02.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.02.2003-22:00;17.02.2003-22:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;18.02.2003-06:00;18.02.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;20.02.2003-18:00;21.02.2003-03:00;10;;eor;                                                                                                                                         
5347;Warburg;V_TE005;24.02.2003-06:00;24.02.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.02.2003-08:00;24.02.2003-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;28.02.2003-18:00;28.02.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.03.2003-00:00;03.03.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.03.2003-17:00;04.03.2003-17:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.03.2003-16:00;05.03.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.03.2003-02:00;07.03.2003-02:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;10.03.2003-16:00;10.03.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;13.03.2003-04:00;13.03.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.03.2003-11:00;17.03.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;18.03.2003-14:00;18.03.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;19.03.2003-11:00;19.03.2003-13:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;20.03.2003-16:00;20.03.2003-17:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;22.03.2003-01:00;22.03.2003-01:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;25.03.2003-00:00;25.03.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;27.03.2003-00:00;27.03.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.04.2003-00:00;02.04.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.04.2003-00:00;07.04.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;06.05.2003-11:00;06.05.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.05.2003-12:00;14.05.2003-12:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;23.05.2003-14:00;23.05.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.06.2003-08:00;11.06.2003-10:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.06.2003-07:00;17.06.2003-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;18.06.2003-15:00;18.06.2003-15:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;23.06.2003-11:00;23.06.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.06.2003-14:00;24.06.2003-15:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;14.07.2003-10:00;14.07.2003-11:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.07.2003-13:00;24.07.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;29.07.2003-10:00;29.07.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.08.2003-11:00;05.08.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.08.2003-18:00;08.08.2003-07:00;14;;eor;                                                                                                                                         
5347;Warburg;V_TE005;11.08.2003-11:00;11.08.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.08.2003-14:00;12.08.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;25.08.2003-09:00;25.08.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;07.09.2003-00:00;07.09.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;08.09.2003-00:00;08.09.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.09.2003-00:00;09.09.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;09.09.2003-13:00;09.09.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;11.09.2003-23:00;11.09.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;12.09.2003-23:00;12.09.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;22.09.2003-23:00;22.09.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;30.09.2003-09:00;30.09.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;01.10.2003-18:00;01.10.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.10.2003-23:00;03.10.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;13.10.2003-07:00;13.10.2003-15:00;9;;eor;                                                                                                                                          
5347;Warburg;V_TE005;15.10.2003-10:00;15.10.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;17.10.2003-21:00;17.10.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;26.10.2003-02:00;26.10.2003-02:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.12.2003-06:00;24.12.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;25.12.2003-10:00;25.12.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;31.12.2003-16:00;31.12.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.01.2004-16:00;02.01.2004-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;16.01.2004-06:00;16.01.2004-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;16.01.2004-11:00;16.01.2004-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;22.01.2004-14:00;22.01.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;22.01.2004-23:00;22.01.2004-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;23.01.2004-21:00;23.01.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.01.2004-15:00;24.01.2004-15:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;24.01.2004-19:00;24.01.2004-19:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;25.01.2004-19:00;25.01.2004-19:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;25.01.2004-21:00;25.01.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;26.01.2004-13:00;26.01.2004-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;26.01.2004-22:00;26.01.2004-22:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;27.01.2004-08:00;27.01.2004-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;30.01.2004-07:00;30.01.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;31.01.2004-04:00;31.01.2004-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;01.02.2004-07:00;01.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;01.02.2004-14:00;01.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;01.02.2004-21:00;01.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.02.2004-07:00;02.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.02.2004-14:00;02.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;02.02.2004-21:00;02.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.02.2004-06:00;03.02.2004-07:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.02.2004-14:00;03.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;03.02.2004-21:00;03.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.02.2004-07:00;04.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.02.2004-14:00;04.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;04.02.2004-21:00;04.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.02.2004-07:00;05.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.02.2004-14:00;05.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE005;05.02.2004-21:00;05.02.2004-21:00;1;;eor;                                                                                                                                          
